8607612.000
8616060.000
8611149.000
8987480.000
9733965.000
8639232.000
8618289.000
8752596.000
8604819.000
8604975.000
8617869.000
8603901.000
8603931.000
8606823.000
8644650.000
8618241.000
8602074.000
8613951.000
8620131.000
8614341.000
8626488.000
8602893.000
8630349.000
8602923.000
8614974.000
8602983.000
8603367.000
8638398.000
8603463.000
8605929.000
8608044.000
8602236.000
8617230.000
8602581.000
8604444.000
8608011.000
8614281.000
9058221.000
8603226.000
8602236.000
8601843.000
8782102.000
9709375.000
8604072.000
8613072.000
8609751.000
8605161.000
8733674.000
8632991.000
8603049.000
8779710.000
8603112.000
8654315.000
8602401.000
8662472.000
8602311.000
